date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:21:51	798361/798361	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2282b62e1a5e878b809e47c777baa8035f%22	https://www.blackgarlic.co.uk/blog-1/categories/robots.txt	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/blog-1/categories/robots.29e.delayed	(from https://www.blackgarlic.co.uk/blog-1/categories/food)
15:21:52	2962/2962	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Dec%202024%2009:51:49%20GMT	https://www.blackgarlic.co.uk/blog-1/categories/sitemap.xml	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/blog-1/categories/sitemap.29f.delayed	(from https://www.blackgarlic.co.uk/blog-1/categories/food)
15:21:52	2962/2962	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Dec%202024%2009:51:50%20GMT	https://www.blackgarlic.co.uk/blog-1/categories/feed.xml	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/blog-1/categories/feed.2a0.delayed	(from https://www.blackgarlic.co.uk/blog-1/categories/food)
15:21:55	800176/800176	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%228035c47344f99632822c9e54133ab5a7%22	https://www.blackgarlic.co.uk/blog-1/categories/decodeURIComponent(e	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/blog-1/categories/decodeURIComponent(e.2a1.delayed	(from https://www.blackgarlic.co.uk/blog-1/categories/food)
15:22:05	1024061/1024061	---MCZ	200	added ('OK')	text/html	etag:W/%22c128abc6020de7be4c4556e4b784ddb6%22	https://www.blackgarlic.co.uk/post/the-original-black-garlic-wins-great-taste-2022-award	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/post/the-original-black-garlic-wins-great-taste-2022-award.html	(from https://www.blackgarlic.co.uk/blog-1/categories/corporate)
15:23:12	0/-1	---M--	301	error ('')			http://www.blackgarlic.co.uk/properburger	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/properburger.2a4.delayed	(from https://www.blackgarlic.co.uk/burger?lang=es)
15:23:12	0/-1	---M--	301	error ('')			https://www.blackgarlic.co.uk/properburger	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/properburger.2a5.delayed	(from https://www.blackgarlic.co.uk/burger?lang=es)
15:23:15	0/-1	---M--	301	error ('')			http://www.blackgarlic.co.uk/chocolatemuffins	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/chocolatemuffins.2a6.delayed	(from https://www.blackgarlic.co.uk/muffins?lang=es)
15:23:15	0/-1	---M--	301	error ('')			https://www.blackgarlic.co.uk/chocolatemuffins	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/chocolatemuffins.2a7.delayed	(from https://www.blackgarlic.co.uk/muffins?lang=es)
15:23:22	0/-1	---M--	301	error ('')			http://www.blackgarlic.co.uk/perfectgravy	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/perfectgravy.2a8.delayed	(from https://www.blackgarlic.co.uk/gravy?lang=es)
15:23:22	0/-1	---M--	301	error ('')			https://www.blackgarlic.co.uk/perfectgravy	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/perfectgravy.2a9.delayed	(from https://www.blackgarlic.co.uk/gravy?lang=es)
15:23:25	0/-1	---M--	301	error ('')			http://www.blackgarlic.co.uk/frittatafest	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/frittatafest.2aa.delayed	(from https://www.blackgarlic.co.uk/frittata?lang=es)
15:23:25	0/-1	---M--	301	error ('')			https://www.blackgarlic.co.uk/frittatafest	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/frittatafest.2ab.delayed	(from https://www.blackgarlic.co.uk/frittata?lang=es)
15:23:31	0/-1	---M--	301	error ('')			http://www.blackgarlic.co.uk/veganlomein	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/veganlomein.2ac.delayed	(from https://www.blackgarlic.co.uk/lomein?lang=es)
15:23:31	0/-1	---M--	301	error ('')			https://www.blackgarlic.co.uk/veganlomein	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/veganlomein.2ad.delayed	(from https://www.blackgarlic.co.uk/lomein?lang=es)
15:23:36	0/-1	---M--	301	error ('')			http://www.blackgarlic.co.uk/perfectgravy	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/perfectgravy.2ae.delayed	(from https://www.blackgarlic.co.uk/stoutcake?lang=es)
15:23:36	0/-1	---M--	301	error ('')			https://www.blackgarlic.co.uk/perfectgravy	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/perfectgravy.2af.delayed	(from https://www.blackgarlic.co.uk/stoutcake?lang=es)
15:23:46	0/-1	---M--	301	error ('')			http://www.blackgarlic.co.uk/frittatafest	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/frittatafest.2b0.delayed	(from https://www.blackgarlic.co.uk/chilliconcarne?lang=es)
15:23:46	0/-1	---M--	301	error ('')			https://www.blackgarlic.co.uk/frittatafest	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/frittatafest.2b1.delayed	(from https://www.blackgarlic.co.uk/chilliconcarne?lang=es)
15:25:12	0/-1	---M--	301	error ('')			http://www.blackgarlic.co.uk/properburger	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/properburger.2b2.delayed	(from https://www.blackgarlic.co.uk/burger?lang=fr)
15:25:12	0/-1	---M--	301	error ('')			https://www.blackgarlic.co.uk/properburger	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/properburger.2b3.delayed	(from https://www.blackgarlic.co.uk/burger?lang=fr)
15:25:16	0/-1	---M--	301	error ('')			http://www.blackgarlic.co.uk/chocolatemuffins	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/chocolatemuffins.2b4.delayed	(from https://www.blackgarlic.co.uk/muffins?lang=fr)
15:25:16	0/-1	---M--	301	error ('')			https://www.blackgarlic.co.uk/chocolatemuffins	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/chocolatemuffins.2b5.delayed	(from https://www.blackgarlic.co.uk/muffins?lang=fr)
15:25:22	0/-1	---M--	301	error ('')			http://www.blackgarlic.co.uk/perfectgravy	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/perfectgravy.2b6.delayed	(from https://www.blackgarlic.co.uk/gravy?lang=fr)
15:25:22	0/-1	---M--	301	error ('')			https://www.blackgarlic.co.uk/perfectgravy	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/perfectgravy.2b7.delayed	(from https://www.blackgarlic.co.uk/gravy?lang=fr)
15:25:26	0/-1	---M--	301	error ('')			http://www.blackgarlic.co.uk/frittatafest	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/frittatafest.2b8.delayed	(from https://www.blackgarlic.co.uk/frittata?lang=fr)
15:25:26	0/-1	---M--	301	error ('')			https://www.blackgarlic.co.uk/frittatafest	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/frittatafest.2b9.delayed	(from https://www.blackgarlic.co.uk/frittata?lang=fr)
15:25:33	0/-1	---M--	301	error ('')			http://www.blackgarlic.co.uk/veganlomein	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/veganlomein.2ba.delayed	(from https://www.blackgarlic.co.uk/lomein?lang=fr)
15:25:33	0/-1	---M--	301	error ('')			https://www.blackgarlic.co.uk/veganlomein	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/veganlomein.2bb.delayed	(from https://www.blackgarlic.co.uk/lomein?lang=fr)
15:25:39	0/-1	---M--	301	error ('')			http://www.blackgarlic.co.uk/perfectgravy	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/perfectgravy.2bc.delayed	(from https://www.blackgarlic.co.uk/stoutcake?lang=fr)
15:25:39	0/-1	---M--	301	error ('')			https://www.blackgarlic.co.uk/perfectgravy	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/perfectgravy.2bd.delayed	(from https://www.blackgarlic.co.uk/stoutcake?lang=fr)
15:25:49	0/-1	---M--	301	error ('')			http://www.blackgarlic.co.uk/frittatafest	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/frittatafest.2be.delayed	(from https://www.blackgarlic.co.uk/chilliconcarne?lang=fr)
15:25:49	0/-1	---M--	301	error ('')			https://www.blackgarlic.co.uk/frittatafest	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/frittatafest.2bf.delayed	(from https://www.blackgarlic.co.uk/chilliconcarne?lang=fr)
15:26:24	1036513/1036513	---MCZ	200	added ('OK')	text/html	etag:W/%2259c7a18310827d00a8b800eee45db986%22	https://www.blackgarlic.co.uk/post/womens-day-blog	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/post/womens-day-blog.html	(from https://www.blackgarlic.co.uk/blog-1/categories/corporate)
15:26:39	37981/37981	---M-Z	200	added ('OK')	application/javascript	etag:W/%2275d9f578261807e5f777aafea5715dfc%22	https://static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/1113.chunk.min.js	E:/NEW%20WEB/blackgarlic/static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/1113.chunk.min.js	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:40	402941/402941	---M-Z	200	added ('OK')	application/javascript	etag:W/%226fe40d0b87cd80b4142203b7e0c0a38b%22	https://static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/8795.chunk.min.js	E:/NEW%20WEB/blackgarlic/static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/8795.chunk.min.js	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:41	56067/56067	---M-Z	200	added ('OK')	application/javascript	etag:W/%221d5a3bf2500960cd00ec953c9f891217%22	https://static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/2996.chunk.min.js	E:/NEW%20WEB/blackgarlic/static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/2996.chunk.min.js	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:42	26456/26456	---M-Z	200	added ('OK')	application/javascript	etag:W/%22cf3d1c85b8dc8a9560166e3eb8ae6ca1%22	https://static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/2638.chunk.min.js	E:/NEW%20WEB/blackgarlic/static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/2638.chunk.min.js	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:42	11609/11609	---M-Z	200	added ('OK')	application/javascript	etag:W/%22e1cf8b8d35e258f01fed314f58321a45%22	https://static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/1460.chunk.min.js	E:/NEW%20WEB/blackgarlic/static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/1460.chunk.min.js	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:42	32801/32801	---M-Z	200	added ('OK')	application/javascript	etag:W/%2222b6481cf256ec30de288267121a1682%22	https://static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/9079.chunk.min.js	E:/NEW%20WEB/blackgarlic/static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/9079.chunk.min.js	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:42	11199/11199	---M-Z	200	added ('OK')	application/javascript	etag:W/%22f3541fa9c06b7acbe03f4b3e39b3afb0%22	https://static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/5760.chunk.min.js	E:/NEW%20WEB/blackgarlic/static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/5760.chunk.min.js	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:43	11919/11919	---M-Z	200	added ('OK')	application/javascript	etag:W/%22541c92a495cdba2b3f9d716b955ccfd7%22	https://static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/rich-content-viewer.chunk.min.js	E:/NEW%20WEB/blackgarlic/static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/rich-content-viewer.chunk.min.js	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:43	17929/17929	---M-Z	200	added ('OK')	application/javascript	etag:W/%22a5d75b54a91049ac7af9ed40c061d575%22	https://static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/8132.chunk.min.js	E:/NEW%20WEB/blackgarlic/static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/8132.chunk.min.js	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:43	7037/7037	---M-Z	200	added ('OK')	application/javascript	etag:W/%22bc471c932c8fb52fea00a35a79bdb52f%22	https://static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/ricos_plugin_image.chunk.min.js	E:/NEW%20WEB/blackgarlic/static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/ricos_plugin_image.chunk.min.js	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:44	16712/16712	---M-Z	200	added ('OK')	application/javascript	etag:W/%22f847ca26e934f1a6bfd4089fbff5cdee%22	https://static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/8841.chunk.min.js	E:/NEW%20WEB/blackgarlic/static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/8841.chunk.min.js	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:44	14492/14492	---M-Z	200	added ('OK')	application/javascript	etag:W/%224dfc49dcfc9e2a6d0e7a310657a4e6bd%22	https://static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/1215.chunk.min.js	E:/NEW%20WEB/blackgarlic/static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/1215.chunk.min.js	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:44	316598/316598	---M-Z	200	added ('OK')	application/javascript	etag:W/%2285ebbf12fa44ba08dfc8b49f76c1c5f7%22	https://static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/6548.chunk.min.js	E:/NEW%20WEB/blackgarlic/static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/6548.chunk.min.js	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:44	17993/17993	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262f63d903862d14d95782d2511497e6c%22	https://static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/981.chunk.min.js	E:/NEW%20WEB/blackgarlic/static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/981.chunk.min.js	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:44	734/734	---M-Z	200	added ('OK')	application/javascript	etag:W/%226139323be90c51f8f71a0ee100082894%22	https://static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/ricos_plugin_gallery.chunk.min.js	E:/NEW%20WEB/blackgarlic/static.parastorage.com/services/communities-blog-ooi/1.2209.0/client-viewer/ricos_plugin_gallery.chunk.min.js	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:46	4035/4035	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202024%2009:56:43%20GMT	https://static.wixstatic.com/media/7e8186_bd53e1ec81d349e4bbde5328f8cc6f65~mv2.jpg/v1/fill/w_147,h_94,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/7e8186_bd53e1ec81d349e4bbde5328f8cc6f65~mv2.jpg	E:/NEW%20WEB/blackgarlic/static.wixstatic.com/media/7e8186_bd53e1ec81d349e4bbde5328f8cc6f65_mv2.jpg/v1/fill/w_147,h_94,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/7e8186_bd53e1ec81d349e4bbde5328f8cc6f65_mv2.jpg	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:47	1848/1848	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202024%2009:56:44%20GMT	https://static.wixstatic.com/media/7e8186_46f15457151e431eaf5d83abbefc7eda~mv2.jpg/v1/fill/w_250,h_250,fp_0.50_0.50,q_30,blur_30/7e8186_46f15457151e431eaf5d83abbefc7eda~mv2.jpg	E:/NEW%20WEB/blackgarlic/static.wixstatic.com/media/7e8186_46f15457151e431eaf5d83abbefc7eda_mv2.jpg/v1/fill/w_250,h_250,fp_0.50_0.50,q_30,blur_30/7e8186_46f15457151e431eaf5d83abbefc7eda_mv2.jpg	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:48	16376/16376	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202024%2009:56:45%20GMT	https://static.wixstatic.com/media/7e8186_46f15457151e431eaf5d83abbefc7eda~mv2.jpg/v1/fill/w_313,h_313,fp_0.50_0.50,q_90/7e8186_46f15457151e431eaf5d83abbefc7eda~mv2.jpg	E:/NEW%20WEB/blackgarlic/static.wixstatic.com/media/7e8186_46f15457151e431eaf5d83abbefc7eda_mv2.jpg/v1/fill/w_313,h_313,fp_0.50_0.50,q_90/7e8186_46f15457151e431eaf5d83abbefc7eda_mv2.jpg	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:48	1692/1692	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202024%2009:56:46%20GMT	https://static.wixstatic.com/media/7e8186_4a2758c077ed4b2ab9df1b5ddc16f868~mv2.jpg/v1/fill/w_251,h_250,fp_0.50_0.50,q_30,blur_30/7e8186_4a2758c077ed4b2ab9df1b5ddc16f868~mv2.jpg	E:/NEW%20WEB/blackgarlic/static.wixstatic.com/media/7e8186_4a2758c077ed4b2ab9df1b5ddc16f868_mv2.jpg/v1/fill/w_251,h_250,fp_0.50_0.50,q_30,blur_30/7e8186_4a2758c077ed4b2ab9df1b5ddc16f868_mv2.jpg	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:49	22980/22980	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202024%2009:56:46%20GMT	https://static.wixstatic.com/media/7e8186_4a2758c077ed4b2ab9df1b5ddc16f868~mv2.jpg/v1/fill/w_314,h_313,fp_0.50_0.50,q_90/7e8186_4a2758c077ed4b2ab9df1b5ddc16f868~mv2.jpg	E:/NEW%20WEB/blackgarlic/static.wixstatic.com/media/7e8186_4a2758c077ed4b2ab9df1b5ddc16f868_mv2.jpg/v1/fill/w_314,h_313,fp_0.50_0.50,q_90/7e8186_4a2758c077ed4b2ab9df1b5ddc16f868_mv2.jpg	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:50	1910/1910	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202024%2009:56:47%20GMT	https://static.wixstatic.com/media/7e8186_41b58220ef994350a9a395faddb508c3~mv2.jpg/v1/fill/w_250,h_250,fp_0.50_0.50,q_30,blur_30/7e8186_41b58220ef994350a9a395faddb508c3~mv2.jpg	E:/NEW%20WEB/blackgarlic/static.wixstatic.com/media/7e8186_41b58220ef994350a9a395faddb508c3_mv2.jpg/v1/fill/w_250,h_250,fp_0.50_0.50,q_30,blur_30/7e8186_41b58220ef994350a9a395faddb508c3_mv2.jpg	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:51	20490/20490	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202024%2009:56:48%20GMT	https://static.wixstatic.com/media/7e8186_41b58220ef994350a9a395faddb508c3~mv2.jpg/v1/fill/w_313,h_313,fp_0.50_0.50,q_90/7e8186_41b58220ef994350a9a395faddb508c3~mv2.jpg	E:/NEW%20WEB/blackgarlic/static.wixstatic.com/media/7e8186_41b58220ef994350a9a395faddb508c3_mv2.jpg/v1/fill/w_313,h_313,fp_0.50_0.50,q_90/7e8186_41b58220ef994350a9a395faddb508c3_mv2.jpg	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:51	1569/1569	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202024%2009:56:48%20GMT	https://static.wixstatic.com/media/7e8186_0b85dbc0b2db413bb067c2ec92f6902f~mv2.jpg/v1/fill/w_250,h_250,fp_0.50_0.50,q_30,blur_30/7e8186_0b85dbc0b2db413bb067c2ec92f6902f~mv2.jpg	E:/NEW%20WEB/blackgarlic/static.wixstatic.com/media/7e8186_0b85dbc0b2db413bb067c2ec92f6902f_mv2.jpg/v1/fill/w_250,h_250,fp_0.50_0.50,q_30,blur_30/7e8186_0b85dbc0b2db413bb067c2ec92f6902f_mv2.jpg	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:52	16279/16279	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202024%2009:56:49%20GMT	https://static.wixstatic.com/media/7e8186_0b85dbc0b2db413bb067c2ec92f6902f~mv2.jpg/v1/fill/w_313,h_313,fp_0.50_0.50,q_90/7e8186_0b85dbc0b2db413bb067c2ec92f6902f~mv2.jpg	E:/NEW%20WEB/blackgarlic/static.wixstatic.com/media/7e8186_0b85dbc0b2db413bb067c2ec92f6902f_mv2.jpg/v1/fill/w_313,h_313,fp_0.50_0.50,q_90/7e8186_0b85dbc0b2db413bb067c2ec92f6902f_mv2.jpg	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:53	2030/2030	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202024%2009:56:50%20GMT	https://static.wixstatic.com/media/7e8186_919cbde537d34fb892cb0ee1a850d6c0~mv2.jpg/v1/fill/w_251,h_250,fp_0.50_0.50,q_30,blur_30/7e8186_919cbde537d34fb892cb0ee1a850d6c0~mv2.jpg	E:/NEW%20WEB/blackgarlic/static.wixstatic.com/media/7e8186_919cbde537d34fb892cb0ee1a850d6c0_mv2.jpg/v1/fill/w_251,h_250,fp_0.50_0.50,q_30,blur_30/7e8186_919cbde537d34fb892cb0ee1a850d6c0_mv2.jpg	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:54	18345/18345	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202024%2009:56:51%20GMT	https://static.wixstatic.com/media/7e8186_919cbde537d34fb892cb0ee1a850d6c0~mv2.jpg/v1/fill/w_314,h_313,fp_0.50_0.50,q_90/7e8186_919cbde537d34fb892cb0ee1a850d6c0~mv2.jpg	E:/NEW%20WEB/blackgarlic/static.wixstatic.com/media/7e8186_919cbde537d34fb892cb0ee1a850d6c0_mv2.jpg/v1/fill/w_314,h_313,fp_0.50_0.50,q_90/7e8186_919cbde537d34fb892cb0ee1a850d6c0_mv2.jpg	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:56	1805/1805	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202024%2009:56:53%20GMT	https://static.wixstatic.com/media/7e8186_01063a4ce7434282bec4f7c13dbcf2b5~mv2.jpg/v1/fill/w_250,h_250,fp_0.50_0.50,q_30,blur_30/7e8186_01063a4ce7434282bec4f7c13dbcf2b5~mv2.jpg	E:/NEW%20WEB/blackgarlic/static.wixstatic.com/media/7e8186_01063a4ce7434282bec4f7c13dbcf2b5_mv2.jpg/v1/fill/w_250,h_250,fp_0.50_0.50,q_30,blur_30/7e8186_01063a4ce7434282bec4f7c13dbcf2b5_mv2.jpg	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:26:56	20233/20233	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Dec%202024%2009:56:53%20GMT	https://static.wixstatic.com/media/7e8186_01063a4ce7434282bec4f7c13dbcf2b5~mv2.jpg/v1/fill/w_313,h_313,fp_0.50_0.50,q_90/7e8186_01063a4ce7434282bec4f7c13dbcf2b5~mv2.jpg	E:/NEW%20WEB/blackgarlic/static.wixstatic.com/media/7e8186_01063a4ce7434282bec4f7c13dbcf2b5_mv2.jpg/v1/fill/w_313,h_313,fp_0.50_0.50,q_90/7e8186_01063a4ce7434282bec4f7c13dbcf2b5_mv2.jpg	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:27:00	898085/898085	---MCZ	200	added ('OK')	text/html	etag:W/%222407c525c8b1bf09b62e181738635e1d%22	https://www.blackgarlic.co.uk/blog-1/hashtags/blackgarlichealth	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/blog-1/hashtags/blackgarlichealth.html	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:27:03	897959/897959	---MCZ	200	added ('OK')	text/html	etag:W/%224162a97e07694a865a6b30c34c29e772%22	https://www.blackgarlic.co.uk/blog-1/hashtags/blackgarlic	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/blog-1/hashtags/blackgarlic.html	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:27:05	897828/897828	---MCZ	200	added ('OK')	text/html	etag:W/%223bdffb99f59d9f8184217bd19c726901%22	https://www.blackgarlic.co.uk/blog-1/hashtags/healthyliving	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/blog-1/hashtags/healthyliving.html	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:27:06	937845/937845	---MCZ	200	added ('OK')	text/html	etag:W/%22900be63185d1ac9e213e28dbc7515761%22	https://www.blackgarlic.co.uk/blog-1/tags/black-garlic	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/blog-1/tags/black-garlic.html	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:27:08	935754/935754	---MCZ	200	added ('OK')	text/html	etag:W/%22d2ffb057bf7113a3796da25b36551370%22	https://www.blackgarlic.co.uk/blog-1/tags/cooking-with-black-garlic	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/blog-1/tags/cooking-with-black-garlic.html	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:27:10	941115/941115	---MCZ	200	added ('OK')	text/html	etag:W/%22c2036c7e1a73459d3381eec867cb871a%22	https://www.blackgarlic.co.uk/blog-1/tags/vegan-cooking	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/blog-1/tags/vegan-cooking.html	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:27:13	941105/941105	---MCZ	200	added ('OK')	text/html	etag:W/%2218c53e973f3ef99f67d5a52f590857e0%22	https://www.blackgarlic.co.uk/blog-1/tags/meat-free-cooking	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/blog-1/tags/meat-free-cooking.html	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
15:27:15	941234/941234	---MCZ	200	added ('OK')	text/html	etag:W/%2238483be24c02d57675f6407a4e043590%22	https://www.blackgarlic.co.uk/blog-1/tags/food-enhancer	E:/NEW%20WEB/blackgarlic/www.blackgarlic.co.uk/blog-1/tags/food-enhancer.html	(from https://www.blackgarlic.co.uk/post/www-blackgarlic-co-uk-blog)
